,property_class,property_class_description,owner1,address,city,state,zip_code,latitude,longitude,mail
2180,,,,,,,,42.89961803,-78.86189608,
2182,,,,,,,,42.91531252,-78.82741456,
2183,,,,,,,,42.90775202,-78.83545723,
2186,,,,,,,,42.91411412,-78.84761464,
2188,,,,,,,,42.91254156,-78.83532548,
2190,,,,,,,,42.9013421,-78.82661816,
2194,,,,,,,,42.91150632,-78.83799301,
2195,,,,,,,,42.91371244,-78.82299014,
2196,,,,,,,,42.90045379,-78.84672812,
2199,,,,,,,,42.91704472,-78.80430106,
2204,,,,,,,,42.91575013,-78.85736672,
2206,,,,,,,,42.91328215,-78.8235684,
2212,,,,,,,,42.91084996,-78.80582157,
2213,,,,,,,,42.90827127,-78.80971231,
2215,,,,,,,,42.90978852,-78.84174074,
2216,,,,,,,,42.91331232,-78.84757576,
2217,,,,,,,,42.91258681,-78.82498153,
2220,,,,,,,,42.90382139,-78.83064163,
2222,,,,,,,,42.90666512,-78.83411667,
2224,,,,,,,,42.90514115,-78.86445218,
2225,,,,,,,,42.91374078,-78.86219269,
2230,,,,,,,,42.91172433,-78.837524,
2231,,,,,,,,42.91882375,-78.85424873,
2237,,,,,,,,42.90149105,-78.83020099,
2242,,,,,,,,42.90719835,-78.82556317,
2246,,,,,,,,42.90680921,-78.81651217,
2250,,,,,,,,42.91146082,-78.8264924,
2251,,,,,,,,42.90510865,-78.82494371,
2252,,,,,,,,42.90869276,-78.81509411,
2260,,,,,,,,42.90990261,-78.85593558,
2262,,,,,,,,42.90058312,-78.81623435,
2263,,,,,,,,42.90686365,-78.85534767,
2264,,,,,,,,42.90048012,-78.85492921,
2269,,,,,,,,42.90418412,-78.82247473,
2273,,,,,,,,42.91317075,-78.82161004,
2280,,,,,,,,42.91002525,-78.81628397,
2282,,,,,,,,42.90674316,-78.83197055,
2284,,,,,,,,42.90716888,-78.84960247,
2292,,,,,,,,42.91076839,-78.82394314,
2294,,,,,,,,42.91605952,-78.84228661,
2298,,,,,,,,42.91859847,-78.82626144,
2299,,,,,,,,42.91201991,-78.84118029,
2303,,,,,,,,42.90346195,-78.82250157,
2304,,,,,,,,42.91250287,-78.81089193,
2307,,,,,,,,42.90271069,-78.82829867,
2308,,,,,,,,42.90196291,-78.82770197,
2314,,,,,,,,42.90691478,-78.82495779,
2317,,,,,,,,42.89940071,-78.85584646,
2327,,,,,,,,42.9001807,-78.83631298,
2331,,,,,,,,42.89852018,-78.8473295,
2336,,,,,,,,42.91788974,-78.85641057,
2337,,,,,,,,42.90951958,-78.88065666,
2342,,,,,,,,42.91103084,-78.8322277,
2343,,,,,,,,42.91350102,-78.81702133,
2350,,,,,,,,42.91363716,-78.85243346,
2353,,,,,,,,42.90871477,-78.81655172,
2361,,,,,,,,42.8989999,-78.82031488,
2363,,,,,,,,42.90841576,-78.86402824,
2364,,,,,,,,42.91295556,-78.85924644,
2365,,,,,,,,42.90910478,-78.84185154,
2368,,,,,,,,42.90416883,-78.82390074,
2387,,,,,,,,42.9185264,-78.85874944,
2388,,,,,,,,42.90298975,-78.84798893,
2394,,,,,,,,42.90873415,-78.86074518,
2395,,,,,,,,42.90305823,-78.83420709,
2396,,,,,,,,42.91216485,-78.8631931,
2398,,,,,,,,42.90584692,-78.84971877,
2400,,,,,,,,42.90677253,-78.86002442,
2404,,,,,,,,42.91261208,-78.85625970000001,
2411,,,,,,,,42.91331574,-78.85648032,
2413,,,,,,,,42.90146859,-78.84987157,
2421,,,,,,,,42.91050435,-78.859933,
2423,,,,,,,,42.90270599,-78.81750807,
2424,,,,,,,,42.90180103,-78.82255158,
2433,,,,,,,,42.90107133,-78.84673364,
2434,,,,,,,,42.91091884,-78.81113915,
2436,,,,,,,,42.90992412,-78.85770957,
2438,,,,,,,,42.91885168,-78.84084940000001,
2440,,,,,,,,42.90246224,-78.84188462,
2443,,,,,,,,42.90207239,-78.83478767,
2455,,,,,,,,42.90217835,-78.83140749,
2465,,,,,,,,42.90839703,-78.84825501,
2468,,,,,,,,42.90108038,-78.83100636,
2473,,,,,,,,42.90482514,-78.82801089,
2474,,,,,,,,42.90597891,-78.82076609,
2480,,,,,,,,42.90506288,-78.86517661,
2487,,,,,,,,42.91103798,-78.82004363,
2490,,,,,,,,42.91620625,-78.82507775,
2491,,,,,,,,42.90842282,-78.83254591,
2492,,,,,,,,42.90982933,-78.84616449,
2496,,,,,,,,42.91733357,-78.85541317,
2498,,,,,,,,42.90642003,-78.83535886,
2499,,,,,,,,42.90068984,-78.83141888,
2501,,,,,,,,42.90698958,-78.81744964,
2505,,,,,,,,42.91175674,-78.80579552,
2510,,,,,,,,42.91200525,-78.83977695,
2513,,,,,,,,42.90731932,-78.81411045,
2514,,,,,,,,42.90672053,-78.82077004,
2515,,,,,,,,42.91070902,-78.83585513,
2528,,,,,,,,42.90470446,-78.830572,
2530,,,,,,,,42.91068971,-78.82296834,
2531,,,,,,,,42.90818414,-78.82198391,
2538,,,,,,,,42.90662769,-78.84777579,
2540,,,,,,,,42.90746,-78.83304998,
2543,,,,,,,,42.90000371,-78.82570548,
2553,,,,,,,,42.90567226,-78.81229867,
2560,,,,,,,,,,
2565,,,,,,,,42.9054674,-78.86307719,
2570,,,,,,,,42.90977949,-78.84096601,
2581,,,,,,,,42.91175759,-78.82258692,
2588,,,,,,,,42.91294633,-78.85218219,
2597,,,,,,,,42.89898276,-78.84156523,
2601,,,,,,,,42.91312531,-78.80874259,
2602,,,,,,,,42.89947821,-78.8415672,
2604,,,,,,,,42.91035048,-78.85819995,
2609,,,,,,,,42.90566112,-78.81585449,
2620,,,,,,,,42.91620971,-78.79992356,
2627,,,,,,,,42.91169189,-78.86209432,
2628,,,,,,,,42.90573633,-78.83370022,
2631,,,,,,,,42.89869443,-78.86064651,
2636,,,,,,,,42.91038672,-78.84852083,
2637,,,,,,,,42.90714249,-78.81689416,
2638,,,,,,,,42.91291247,-78.81501259,
2646,,,,,,,,42.91620484,-78.86555276,
2648,,,,,,,,42.95133041,-78.90142349999999,
2652,,,,,,,,42.90400497,-78.82801681,
2653,,,,,,,,42.91605044,-78.80237972,
2656,,,,,,,,42.90460961,-78.86463957,
2659,,,,,,,,42.90444974,-78.82454411,
2666,,,,,,,,42.91824477,-78.85571551,
2671,,,,,,,,,,
2672,,,,,,,,42.90156758,-78.82755033,
2673,,,,,,,,42.90222018,-78.82164105,
2674,,,,,,,,42.89996598,-78.84036637,
2680,,,,,,,,42.91143691,-78.81305916,
2695,,,,,,,,42.89841332,-78.83021436,
2698,,,,,,,,42.91360224,-78.84607023,
2702,,,,,,,,42.8990644,-78.84156493,
2706,,,,,,,,42.91371319,-78.82357045,
2714,,,,,,,,42.91541916,-78.82009691,
2736,,,,,,,,42.90302839,-78.84498459,
2741,,,,,,,,42.90796992,-78.85004818,
2745,,,,,,,,42.90457372,-78.82761148,
2747,,,,,,,,42.91043584,-78.85993463,
2756,,,,,,,,42.90230478,-78.82128231,
2757,,,,,,,,42.91412376,-78.8503025,
2762,,,,,,,,42.91817509,-78.85875929,
2765,,,,,,,,42.91067165,-78.84044051,
2767,,,,,,,,42.91334461,-78.85235284,
2773,,,,,,,,42.90223737,-78.84749467,
2774,,,,,,,,42.90730775,-78.80007193,
2776,,,,,,,,42.91223405,-78.86014881,
2783,,,,,,,,42.90240853,-78.84798897,
2785,,,,,,,,42.91341588,-78.86134952,
2791,,,,,,,,42.90908018,-78.85467558,
2795,,,,,,,,42.91148567,-78.84618989,
2796,,,,,,,,42.89960452,-78.85846331,
2798,,,,,,,,42.90909522,-78.84126362,
2800,,,,,,,,42.90204242,-78.84328266,
2810,,,,,,,,42.91112236,-78.81178158,
2824,,,,,,,,42.90360268,-78.82124227,
2825,,,,,,,,42.91416089,-78.85517463,
2826,,,,,,,,42.90694749,-78.82249321,
2832,,,,,,,,42.899817600000006,-78.85979968,
2834,,,,,,,,42.91420682,-78.863785,
2839,,,,,,,,42.9087909,-78.81008874,
2843,,,,,,,,42.91196278,-78.81401485,
2847,,,,,,,,42.89867199,-78.84377195,
2849,,,,,,,,42.90363383,-78.85570140000002,
2852,,,,,,,,42.91196072,-78.83481458,
2853,,,,,,,,42.90819534,-78.86135681,
2859,,,,,,,,42.89884365,-78.83887557,
2862,,,,,,,,42.91035213,-78.86278986,
2866,,,,,,,,42.91369083,-78.85634329999999,
2867,,,,,,,,42.90674137,-78.8118577,
2868,,,,,,,,42.90962423,-78.85706298,
2878,,,,,,,,42.91322188,-78.82200909,
2882,,,,,,,,42.91440457,-78.84064125,
2883,,,,,,,,42.90746415,-78.83411462,
2887,,,,,,,,42.90215879,-78.82567177,
2889,,,,,,,,42.90545071,-78.81136807,
2890,,,,,,,,42.90492358,-78.81689201,
2891,,,,,,,,42.91324832,-78.85794704,
2892,,,,,,,,42.9058476,-78.82494865,
2897,,,,,,,,42.90586936,-78.86224742,
2898,,,,,,,,42.91041018,-78.85043298,
2899,,,,,,,,42.90283134,-78.83328844,
2900,,,,,,,,42.90057558,-78.85561143,
2902,,,,,,,,42.90168355,-78.83141116,
2904,,,,,,,,42.90161953,-78.86022865,
2909,,,,,,,,42.90434351,-78.80821513,
2912,,,,,,,,42.91147,-78.82746675,
2913,,,,,,,,42.90087701,-78.85703135,
2914,,,,,,,,42.91441431,-78.8152113,
2919,,,,,,,,42.91070334,-78.85666812,
2922,,,,,,,,42.91341132,-78.86100323,
2929,,,,,,,,42.90934801,-78.81550464,
2931,,,,,,,,42.90666595,-78.81295115,
2935,,,,,,,,42.91838134,-78.85617716,
2937,,,,,,,,42.90840275,-78.8486872,
2949,,,,,,,,42.90775707,-78.83279294,
2950,,,,,,,,42.8991551,-78.851051,
2958,,,,,,,,42.90213261,-78.82255658,
2960,,,,,,,,42.91037502,-78.84717367,
2966,,,,,,,,42.91330827,-78.84724248,
2971,,,,,,,,42.91473922,-78.82357879999999,
2972,,,,,,,,42.89964155,-78.84405242,
2975,,,,,,,,42.90232434,-78.85555523,
2978,,,,,,,,42.91099895,-78.82944567,
2980,,,,,,,,42.90173949,-78.84793516,
2982,,,,,,,,42.9102123,-78.800718,
2985,,,,,,,,42.91993068,-78.83428053,
2989,,,,,,,,42.9009958,-78.84425979,
2991,,,,,,,,42.91280016,-78.85467135,
2993,,,,,,,,42.91688243,-78.82690601,
2997,,,,,,,,42.89786417,-78.85493726,
3003,,,,,,,,42.91575437,-78.81402768,
3004,,,,,,,,42.91441544,-78.81486869,
3008,,,,,,,,42.90593925,-78.826553,
3012,,,,,,,,42.90769399,-78.85929488,
3013,,,,,,,,42.90920146,-78.84279868,
3015,,,,,,,,42.89913317,-78.81727056,
3018,,,,,,,,42.90169236,-78.84545176,
3021,,,,,,,,42.9114541,-78.82604342,
3022,,,,,,,,42.90562408,-78.83480462,
3031,,,,,,,,42.90940451,-78.86343449,
3038,,,,,,,,42.91420287,-78.81402694,
3046,,,,,,,,42.91441433,-78.81498623,
3049,,,,,,,,42.89965487,-78.85678293,
3051,,,,,,,,42.91422792,-78.84404849,
3060,,,,,,,,42.90895344,-78.80045194,
3062,,,,,,,,42.90748604,-78.81532227,
3071,,,,,,,,42.89885808,-78.85665878,
3073,,,,,,,,42.91071534,-78.83652489,
3078,,,,,,,,42.90393777,-78.81570586,
3083,,,,,,,,42.91084686,-78.86176172,
3084,,,,,,,,42.90148619,-78.84621482,
3088,,,,,,,,42.90905073,-78.82099439,
3094,,,,,,,,42.91782373,-78.85641232,
3101,,,,,,,,42.91211077,-78.84929726,
3102,,,,,,,,42.90865202,-78.8522588,
3104,,,,,,,,42.90752625,-78.8392938,
3105,,,,,,,,42.91482098,-78.81403442,
3112,,,,,,,,42.91446633,-78.845339,
3114,,,,,,,,42.89951036,-78.85785929,
3117,,,,,,,,42.91860873,-78.85874824,
3118,,,,,,,,42.91835807,-78.86489961,
3124,,,,,,,,42.90378199,-78.82381362,
3128,,,,,,,,42.90872107,-78.84029213,
3130,,,,,,,,42.91319046,-78.81642708,
3133,,,,,,,,42.91089806,-78.81649975,
3145,,,,,,,,42.89840866,-78.83876426,
3153,,,,,,,,42.90724613,-78.8133947,
3154,,,,,,,,42.9016901,-78.82729494,
3156,,,,,,,,42.9009359,-78.85431301,
3160,,,,,,,,42.90870292,-78.85606820000001,
3161,,,,,,,,42.91270771,-78.80575511,
3164,,,,,,,,42.90021988,-78.84310642,
3166,,,,,,,,42.9107869,-78.81163487,
3169,,,,,,,,42.89867507,-78.8577186,
3176,,,,,,,,42.91543145,-78.81403034,
3177,,,,,,,,42.90736,-78.86268233,
3186,,,,,,,,42.90583234,-78.83491612,
3188,,,,,,,,42.91885337,-78.85692738,
3190,,,,,,,,42.91382585,-78.82004883,
3191,,,,,,,,42.91391177,-78.82103626,
3193,,,,,,,,42.90720294,-78.85303539,
3195,,,,,,,,42.9119263,-78.85644995,
3202,,,,,,,,42.91622807,-78.87617261,
3203,,,,,,,,42.91148557,-78.86037822,
3209,,,,,,,,42.90796645,-78.83508856,
3210,,,,,,,,42.90776136,-78.85688524,
3213,,,,,,,,42.90627891,-78.86005139,
3214,,,,,,,,42.90482162,-78.82761092,
3219,,,,,,,,42.91202445,-78.87649476,
3220,,,,,,,,42.90965126,-78.85925252,
3221,,,,,,,,42.90838662,-78.82083019,
3225,,,,,,,,42.91739455,-78.84014008,
3228,,,,,,,,42.90665344,-78.81118967,
3229,,,,,,,,42.90689243,-78.81744834,
3230,,,,,,,,42.90182597,-78.83631016,
3233,,,,,,,,42.90661863,-78.82249097,
3240,,,,,,,,42.90448673,-78.86235291,
3244,,,,,,,,42.90342689,-78.84183101,
3250,,,,,,,,42.91877887,-78.85692965,
3256,,,,,,,,42.90859903,-78.84880768,
3258,,,,,,,,42.91316664,-78.82004523,
3260,,,,,,,,42.91037127,-78.84683727,
3264,,,,,,,,42.91013968,-78.83444293,
3267,,,,,,,,42.91176628,-78.80644666,
3269,,,,,,,,42.91137538,-78.85810178,
3272,,,,,,,,42.91568518,-78.86038456,
3277,,,,,,,,42.89886197,-78.85908772,
3281,,,,,,,,42.91331965,-78.84797826,
3283,,,,,,,,42.903459000000005,-78.8168413,
3284,,,,,,,,42.90872143,-78.84040373,
3285,,,,,,,,42.90042724,-78.83630865,
3286,,,,,,,,42.9140657,-78.83216656,
3288,,,,,,,,42.90500261,-78.82289149,
3291,,,,,,,,42.915350399999994,-78.81403112,
3292,,,,,,,,42.91060987,-78.82257882,
3296,,,,,,,,42.91403677,-78.83289247,
3299,,,,,,,,42.90076372,-78.83239058,
3300,,,,,,,,42.91223023,-78.85985037,
3304,,,,,,,,42.91199902,-78.84743753,
3307,,,,,,,,42.91340655,-78.86066724,
3310,,,,,,,,42.90470623,-78.81689353,
3313,,,,,,,,42.91083673,-78.85607748,
3317,,,,,,,,42.908640399999996,-78.81119823,
3324,,,,,,,,42.91775807,-78.85732377,
3327,,,,,,,,42.90557145,-78.82390958,
3330,,,,,,,,42.91104568,-78.83423124,
3337,,,,,,,,42.9140424,-78.85637645,
3338,,,,,,,,42.89837757,-78.83383348,
3339,,,,,,,,42.90810971,-78.84185972,
3343,,,,,,,,42.91308844,-78.82160919,
3346,,,,,,,,42.9054964,-78.81585327,
3348,,,,,,,,42.90139107,-78.82345628,
3353,,,,,,,,42.89967016,-78.85742362,
3356,,,,,,,,42.90428385,-78.82493959,
3359,,,,,,,,42.89894269,-78.8388759,
3361,,,,,,,,42.9107263,-78.83740452,
3366,,,,,,,,42.90272923,-78.8252411,
3367,,,,,,,,42.90550809,-78.86445713,
3369,,,,,,,,42.91234736,-78.82102162,
3374,,,,,,,,42.90103468,-78.85487454,
3380,,,,,,,,42.91156272,-78.83655773,
3383,,,,,,,,42.90909019,-78.8410362,
3385,,,,,,,,42.907029200000004,-78.82249377,
3387,,,,,,,,42.90073264,-78.82253943,
3390,,,,,,,,42.907757000000004,-78.85662501,
3391,,,,,,,,42.91150765,-78.82200173,
3392,,,,,,,,42.8983995,-78.83782198,
3396,,,,,,,,42.91109077,-78.83811715,
3406,,,,,,,,42.91363094,-78.81542348,
3412,,,,,,,,42.90718818,-78.82352707,
3413,,,,,,,,42.91072506,-78.81186461,
3414,,,,,,,,42.90378964,-78.82370173,
3417,,,,,,,,42.90333601,-78.83188521,
3423,,,,,,,,42.91353214,-78.84021023,
3424,,,,,,,,42.90122741,-78.82254509999999,
3429,,,,,,,,42.89948859,-78.84270154,
3431,,,,,,,,42.9110973,-78.82394709999998,
3434,,,,,,,,42.90641461,-78.81780432,
3435,,,,,,,,42.91096479,-78.82638228,
3436,,,,,,,,42.90156102,-78.82829151,
3441,,,,,,,,42.90403519,-78.82493862,
3442,,,,,,,,42.90221586,-78.82829683,
3456,,,,,,,,42.91366491,-78.82103393,
3458,,,,,,,,42.9024695,-78.82128412,
3469,,,,,,,,42.89877506,-78.8519517,
3472,,,,,,,,42.91412418,-78.84592957,
3474,,,,,,,,42.91305499,-78.85832939,
3478,,,,,,,,42.91035946,-78.85897744,
3483,,,,,,,,42.91338524,-78.8239637,
3485,,,,,,,,42.91281072,-78.85931383,
3487,,,,,,,,42.90346465,-78.85652124,
3492,,,,,,,,42.90500727,-78.85059801,
3504,,,,,,,,42.91307312,-78.82509702,
3508,,,,,,,,42.91479853,-78.82207735,
3513,,,,,,,,42.90311899,-78.82830132,
3518,,,,,,,,42.91331307,-78.84780561,
3526,,,,,,,,42.91002777,-78.81514416,
3527,,,,,,,,,,
3529,,,,,,,,42.90911383,-78.85745427,
3530,,,,,,,,42.90895102,-78.82511366,
3531,,,,,,,,42.89839409,-78.84081533,
3532,,,,,,,,42.91304418,-78.81542444,
3535,,,,,,,,42.89864275,-78.84907277,
3536,,,,,,,,42.91873337,-78.85729815,
3538,,,,,,,,42.91292279,-78.82004339,
3543,,,,,,,,42.90904202,-78.82398769,
3547,,,,,,,,42.91170097,-78.85035933,
3553,,,,,,,,42.91202695,-78.84151688,
3566,,,,,,,,42.90598397,-78.85871435,
3572,,,,,,,,42.90769048,-78.85299041,
3573,,,,,,,,42.90699577,-78.81294768,
3575,,,,,,,,42.9015726,-78.83020187,
3578,,,,,,,,42.90740116,-78.86280163,
3581,,,,,,,,42.91077087,-78.82296775,
3582,,,,,,,,42.91338331,-78.81542257,
3588,,,,,,,,42.90080464,-78.85948344,
3590,,,,,,,,42.9024595,-78.82322704,
3593,,,,,,,,42.90999231,-78.86135523,
3595,,,,,,,,42.91068819,-78.82354777,
3596,,,,,,,,42.90150973,-78.83382909,
3599,,,,,,,,42.90949146,-78.83999493,
3610,,,,,,,,42.91078652,-78.82159720000001,
3616,,,,,,,,42.91387965,-78.82396696,
3617,,,,,,,,42.91387936,-78.82357141,
3622,,,,,,,,42.90315505,-78.81638543,
3627,,,,,,,,42.90517221,-78.84633312,
3630,,,,,,,,42.90647333,-78.82076917,
3631,,,,,,,,42.89969951,-78.85002742,
3642,,,,,,,,42.91424485,-78.85554453,
3644,,,,,,,,42.90453556,-78.83008805,
3647,,,,,,,,42.91154791,-78.86049438,
3654,,,,,,,,42.90655128,-78.86201061,
3657,,,,,,,,42.909549299999995,-78.84893907,
3661,,,,,,,,42.9164095,-78.81741764,
3666,,,,,,,,42.91037029,-78.85498604,
3669,,,,,,,,42.91079315,-78.84963333,
3671,,,,,,,,42.89951666,-78.81666528,
3678,,,,,,,,42.90420576,-78.83009155,
3682,,,,,,,,42.91023284,-78.81751403,
3685,,,,,,,,42.90823289,-78.86000842,
3691,,,,,,,,42.90228431,-78.81687587,
3693,,,,,,,,42.90215471,-78.83478746,
3694,,,,,,,,42.89977076,-78.85943037,
3699,,,,,,,,42.9049831,-78.83376004,
3700,,,,,,,,42.90857437,-78.83545219,
3715,,,,,,,,42.89849826,-78.84377142,
3718,,,,,,,,42.91108826,-78.83799772,
3723,,,,,,,,42.91160135,-78.85227531,
3728,,,,,,,,42.89931632,-78.84867116,
3740,,,,,,,,42.90909371,-78.84656534,
3741,,,,,,,,42.90911357,-78.83976481,
3742,,,,,,,,42.91372649,-78.85282806,
3744,,,,,,,,42.90963779,-78.85813271,
3747,,,,,,,,42.91558564,-78.84828025,
3750,,,,,,,,42.91333611,-78.85094959999999,
3756,,,,,,,,42.90106591,-78.82149519,
3766,,,,,,,,42.9051409,-78.86432208,
3771,,,,,,,,42.90524305,-78.82076035,
3776,,,,,,,,42.91211067,-78.83785587,
3778,,,,,,,,42.913880299999995,-78.82259981,
3788,,,,,,,,42.91404588,-78.83375258,
3789,,,,,,,,42.90550283,-78.82142554,
3798,,,,,,,,42.89806236,-78.84744712,
3804,,,,,,,,42.90559452,-78.81296333,
3807,,,,,,,,42.91247844,-78.82259113,
3809,,,,,,,,42.90095129,-78.85943738,
3810,,,,,,,,42.90083579,-78.83420766,
3813,,,,,,,,42.90043853,-78.85557340000001,
3814,,,,,,,,42.91132579,-78.85224846,
3818,,,,,,,,42.90724338,-78.81294646,
3819,,,,,,,,42.91641612,-78.81501593,
3820,,,,,,,,42.90666655,-78.83536268,
3826,,,,,,,,42.91562842,-78.82075372,
3828,,,,,,,,42.91587145,-78.84776336,
3829,,,,,,,,42.91677161,-78.85825319,
3830,,,,,,,,42.90163974,-78.82218682,
3831,,,,,,,,42.91137215,-78.85705762,
3835,,,,,,,,42.90807248,-78.83252909,
3840,,,,,,,,42.91250889,-78.81963537,
3841,,,,,,,,42.91040736,-78.81505343,
3843,,,,,,,,42.91293083,-78.85021804,
3847,,,,,,,,42.90629771,-78.83469681,
3850,,,,,,,,42.90653365,-78.83378128,
3865,,,,,,,,,,
3869,,,,,,,,42.907624299999995,-78.84729003,
3870,,,,,,,,42.9097125,-78.86261501,
3873,,,,,,,,42.90799362,-78.83765039,
3881,,,,,,,,,,
3883,,,,,,,,42.90953645,-78.81070239,
3888,,,,,,,,42.90652695,-78.82391382,
3889,,,,,,,,42.9025835,-78.83328858,
3904,,,,,,,,42.9029083,-78.85495234,
3908,,,,,,,,42.91445926,-78.84442481,
3909,,,,,,,,42.91839602,-78.84180016,
3916,,,,,,,,42.90166231,-78.85245445,
3917,,,,,,,,42.91324544,-78.84009887,
3922,,,,,,,,42.90729079,-78.86216662,
3936,,,,,,,,42.90230258,-78.82164237,
3940,,,,,,,,42.91011391,-78.83167295,
3944,,,,,,,,42.89869599,-78.85231663,
3947,,,,,,,,42.90533709,-78.82142342,
3948,,,,,,,,42.90459061,-78.82247689,
3953,,,,,,,,42.91384863,-78.81601936,
3956,,,,,,,,42.90676542,-78.85933083,
3960,,,,,,,,42.91424223,-78.81601957,
3964,,,,,,,,42.90144077,-78.85620334,
3970,,,,,,,,42.90590191,-78.83369024,
3971,,,,,,,,42.89798429,-78.84033766,
3972,,,,,,,,42.91297233,-78.82259331,
3974,,,,,,,,42.91433464,-78.8341582,
3976,,,,,,,,42.91141736,-78.81336241,
3977,,,,,,,,42.90116102,-78.83020215,
3978,,,,,,,,42.89901675,-78.85205227,
3979,,,,,,,,42.90460691,-78.86423392,
3989,,,,,,,,42.90953014,-78.84712386,
3990,,,,,,,,42.90203792,-78.82447003,
3993,,,,,,,,42.90591846,-78.81229782,
4003,,,,,,,,42.90253205,-78.81686818,
4004,,,,,,,,42.90393042,-78.80919247,
4009,,,,,,,,42.901345299999996,-78.85891919,
4011,,,,,,,,42.91085422,-78.86491906,
4016,,,,,,,,42.91329729,-78.81402225,
4017,,,,,,,,42.91615122,-78.85735893,
4018,,,,,,,,42.90320773,-78.82507138,
4020,,,,,,,,42.90964242,-78.85850071,
4022,,,,,,,,42.91332638,-78.86271723,
4023,,,,,,,,42.90001686,-78.85780890000001,
4033,,,,,,,,42.91194002,-78.83290571,
4036,,,,,,,,42.91066211,-78.83991889,
4040,,,,,,,,42.91327321,-78.81643019,
4042,,,,,,,,42.91178699,-78.85036073,
4044,,,,,,,,42.90347356,-78.85200053,
4048,,,,,,,,42.91151201,-78.83178507,
4060,,,,,,,,42.8989155,-78.86276173,
4072,,,,,,,,42.90695525,-78.86410944,
4074,,,,,,,,42.90185296,-78.85577958,
4075,,,,,,,,42.89820657,-78.84744841,
4079,,,,,,,,42.91001916,-78.81730622,
4083,,,,,,,,42.90872327,-78.84051335,
4086,,,,,,,,42.91374704,-78.82161484,
4088,,,,,,,,42.90055951,-78.85219203,
4090,,,,,,,,42.89874941,-78.86115693,
4092,,,,,,,,42.90070005,-78.84673032,
4093,,,,,,,,42.9102891,-78.82159345,
4095,,,,,,,,42.91787107,-78.82690803,
4097,,,,,,,,42.90859326,-78.86402244,
4102,,,,,,,,42.90005407,-78.85928840000001,
4103,,,,,,,,42.90149416,-78.82400908,
4104,,,,,,,,42.90884364,-78.86211141,
4111,,,,,,,,42.89885667,-78.85808067,
4113,,,,,,,,42.91650159,-78.85825827,
4116,,,,,,,,42.90392306,-78.82801654,
4119,,,,,,,,42.90582193,-78.84533127,
4122,,,,,,,,42.91267673,-78.86071869,
4127,,,,,,,,42.90553398,-78.82289411,
4129,,,,,,,,42.90083791,-78.83586048,
4137,,,,,,,,42.89774617,-78.84793459999999,
4139,,,,,,,,42.90062964,-78.83972988,
4140,,,,,,,,42.90698468,-78.85181565,
4141,,,,,,,,42.90248786,-78.83099659999999,
4143,,,,,,,,42.9012574,-78.83202149,
4146,,,,,,,,42.91150093,-78.83764069,
4149,,,,,,,,42.89972632,-78.81523946,
4150,,,,,,,,42.9048371,-78.80919039,
4152,,,,,,,,42.897784,-78.83962916,
4157,,,,,,,,42.90255293,-78.82219682,
4159,,,,,,,,42.89955796,-78.84156721,
4164,,,,,,,,42.91330947,-78.84735432,
4165,,,,,,,,42.90511758,-78.82655195,
4166,,,,,,,,42.91263269,-78.85795588,
4173,,,,,,,,42.90076158,-78.82629897,
4177,,,,,,,,42.90974746,-78.86477373,
4179,,,,,,,,42.91011707,-78.83203951,
4184,,,,,,,,42.90652776,-78.85934087,
4185,,,,,,,,42.90270562,-78.82670951,
4188,,,,,,,,42.90101473,-78.83328954,
4189,,,,,,,,42.91278855,-78.81543772,
4194,,,,,,,,42.90814367,-78.81184123,
4197,,,,,,,,42.91844378,-78.8587526,
4198,,,,,,,,42.91133119,-78.85269708,
4203,,,,,,,,42.90043284,-78.82629367,
4207,,,,,,,,42.90014752,-78.84268293,
4208,,,,,,,,42.91918967,-78.83226656,
4220,,,,,,,,42.90917365,-78.86025962,
4224,,,,,,,,42.90181998,-78.85181514,
4227,,,,,,,,42.90695039,-78.83197013,
4233,,,,,,,,42.89804637,-78.84669986,
4234,,,,,,,,42.913627899999994,-78.85050792,
4236,,,,,,,,42.90802167,-78.81015035,
4237,,,,,,,,42.91884135,-78.81017186,
4243,,,,,,,,42.91155246,-78.83557871,
4244,,,,,,,,42.91726375,-78.81241027,
4248,,,,,,,,42.90691941,-78.86029078,
4249,,,,,,,,42.90478722,-78.83057159999998,
4250,,,,,,,,42.91004363,-78.82159133,
4261,,,,,,,,42.9008223,-78.82149436,
4263,,,,,,,,42.91342558,-78.83206554,
4264,,,,,,,,42.91249932,-78.85352032,
4265,,,,,,,,42.9041446,-78.81749345,
4267,,,,,,,,42.90527484,-78.84873288,
4271,,,,,,,,42.912603600000004,-78.85546265,
4273,,,,,,,,42.90769412,-78.85330301,
4276,,,,,,,,42.90512836,-78.83408308,
4282,,,,,,,,42.90114807,-78.82218301,
4292,,,,,,,,42.91368936,-78.85622495,
4295,,,,,,,,42.90586323,-78.82696382,
4303,,,,,,,,42.90507637,-78.84777334,
4308,,,,,,,,42.911011200000004,-78.83045571,
4309,,,,,,,,42.91844612,-78.85646509,
4310,,,,,,,,42.91420732,-78.86404024,
4313,,,,,,,,42.90715458,-78.81185335,
4316,,,,,,,,42.90037716,-78.84744251,
4318,,,,,,,,42.91150546,-78.83088612,
4319,,,,,,,,42.919236600000005,-78.86394012,
4324,,,,,,,,42.90620575,-78.82184649,
4325,,,,,,,,42.91179473,-78.87569296,
